match_id,match_date,team_a_raw_name,team_b_raw_name,team_a_id,team_b_id,team_a_is_wc2026,team_b_is_wc2026,tournament,neutral_flag,importance,team_a_pre_elo,team_b_pre_elo,pre_elo_difference,team_a_host_advantage,team_b_host_advantage,team_a_score,team_b_score,target_result,team_a_matches_last_5,team_a_wins_last_5,team_a_points_avg_last_5,team_a_goal_diff_avg_last_5,team_a_matches_last_10,team_a_wins_last_10,team_a_points_avg_last_10,team_a_goals_for_avg_last_10,team_a_goals_against_avg_last_10,team_a_goal_diff_avg_last_10,team_a_avg_opponent_elo_last_10,team_a_days_since_last_match,team_b_matches_last_5,team_b_wins_last_5,team_b_points_avg_last_5,team_b_goal_diff_avg_last_5,team_b_matches_last_10,team_b_wins_last_10,team_b_points_avg_last_10,team_b_goals_for_avg_last_10,team_b_goals_against_avg_last_10,team_b_goal_diff_avg_last_10,team_b_avg_opponent_elo_last_10,team_b_days_since_last_match,wins_last_5_difference,points_avg_last_5_difference,goal_diff_avg_last_5_difference,goals_for_avg_last_10_difference,goals_against_avg_last_10_difference,goal_diff_avg_last_10_difference,avg_opponent_elo_last_10_difference,days_since_last_match_difference,match_date_dt
HIST_004536,2024-06-11,Qatar,India,QAT,India,1,0,FIFA World Cup qualification,0.0,35.0,1702.4298712917978,1368.4813960129825,333.9484752788155,1.0,0.0,2,1,2,5.0,4.0,2.6,1.4,10,8,2.6,1.9,0.6,1.3,1481.1273834361195,5.0,5.0,0.0,0.2,-2.0,10,0,0.2,0.4,2.1,-1.7,1636.2702383688486,145.0,4.0,2.4,3.4,1.5,-1.5,3.0,-155.14285493272905,-140.0,2024-06-11
HIST_004537,2024-06-11,Saudi Arabia,Jordan,KSA,JOR,1,1,FIFA World Cup qualification,0.0,35.0,1661.6595888203842,1705.7952585315118,-44.13566971112755,1.0,0.0,1,2,0,5.0,2.0,1.8,0.8,10,6,2.2,1.3,0.3,1.0,1416.1906872401007,5.0,5.0,4.0,2.4,2.6,10,7,2.2,2.6,0.8,1.8,1548.7443177805528,5.0,-2.0,-0.5999999999999999,-1.8,-1.3,-0.5,-0.8,-132.5536305404521,0.0,2024-06-11
HIST_004538,2024-06-11,South Africa,Zimbabwe,RSA,Zimbabwe,1,0,FIFA World Cup qualification,0.0,35.0,1610.71707829619,1413.5233839487423,197.1936943474477,1.0,0.0,3,1,2,5.0,0.0,1.0,0.0,10,2,1.3,1.2,0.8,0.4,1571.5833106250611,4.0,5.0,0.0,0.2,-1.0,10,0,0.2,0.5,1.8,-1.3,1644.8830342392816,365.0,0.0,0.8,1.0,0.7,-1.0,1.7000000000000002,-73.29972361422051,-361.0,2024-06-11
HIST_004539,2024-06-11,South Korea,China,KOR,China,1,0,FIFA World Cup qualification,0.0,35.0,1744.1655576833366,1428.743579961878,315.4219777214587,1.0,0.0,1,0,2,5.0,3.0,2.0,1.8,10,5,1.9,2.3,1.1,1.2,1531.121940928001,5.0,5.0,0.0,0.2,-1.2,10,0,0.4,0.4,1.5,-1.1,1695.1274469895757,141.0,3.0,1.8,3.0,1.9,-0.3999999999999999,2.3,-164.00550606157435,-136.0,2024-06-11
HIST_004540,2024-06-12,Ecuador,Bolivia,ECU,Bolivia,1,0,Friendly,1.0,10.0,1741.5522439691222,1411.5734040805253,329.9788398885969,0.0,0.0,3,1,2,5.0,2.0,1.4,0.0,10,5,1.7,1.0,0.7,0.3,1701.9084599262883,3.0,5.0,0.0,0.0,-1.4,10,1,0.3,0.7,2.2,-1.5,1753.1565360599088,12.0,2.0,1.4,1.4,0.3,-1.5000000000000002,1.8,-51.24807613362054,-9.0,2024-06-12
HIST_004541,2024-06-12,United States,Brazil,USA,BRA,1,1,Friendly,0.0,10.0,1756.299330392465,1860.167458802852,-103.86812841038636,1.0,0.0,1,1,1,5.0,2.0,1.2,-0.4,10,6,1.8,2.2,1.2,1.0,1578.8818302778425,4.0,5.0,2.0,1.4,0.0,10,4,1.4,1.7,1.6,0.1,1750.930332172642,4.0,0.0,-0.1999999999999999,-0.4,0.5000000000000002,-0.4000000000000001,0.9,-172.04850189479976,0.0,2024-06-12
HIST_004542,2024-06-14,Argentina,Guatemala,ARG,Guatemala,1,0,Friendly,1.0,10.0,2021.4501823717253,1461.284450265158,560.1657321065672,0.0,0.0,4,1,2,5.0,4.0,2.4,1.0,10,9,2.7,1.7,0.3,1.4,1621.940122650924,5.0,5.0,0.0,0.4,-1.4,10,1,0.7,0.5,1.6,-1.1,1694.554898229381,85.0,4.0,2.0,2.4,1.2,-1.3,2.5,-72.61477557845706,-80.0,2024-06-14
HIST_004543,2024-06-14,Germany,Scotland,GER,SCO,1,1,UEFA Euro,0.0,40.0,1814.3636830128871,1687.576260589164,126.787422423723,1.0,0.0,5,1,2,5.0,3.0,2.0,0.4,10,5,1.7,1.6,1.5,0.1,1809.867777941953,7.0,5.0,1.0,1.0,-0.6,10,2,0.9,1.4,2.1,-0.7,1629.1993422784772,7.0,2.0,1.0,1.0,0.2000000000000001,-0.6000000000000001,0.7999999999999999,180.6684356634762,0.0,2024-06-14
HIST_004544,2024-06-15,Colombia,Bolivia,COL,Bolivia,1,0,Friendly,1.0,10.0,1846.413841466211,1408.8417697077075,437.5720717585034,0.0,0.0,3,0,2,5.0,5.0,3.0,1.6,10,7,2.4,1.8,0.8,1.0,1695.2441316722156,7.0,5.0,0.0,0.0,-1.6,10,0,0.0,0.6,2.4,-1.8,1770.7227851330542,3.0,5.0,3.0,3.2,1.2000000000000002,-1.6,2.8,-75.47865346083859,4.0,2024-06-15
HIST_004545,2024-06-15,Hungary,Switzerland,Hungary,SUI,0,1,UEFA Euro,1.0,40.0,1731.5049837792449,1654.470804630461,77.03417914878378,0.0,0.0,1,3,0,5.0,3.0,2.2,1.2,10,4,1.7,1.3,1.0,0.3,1843.370335771516,85.0,5.0,2.0,1.6,0.8,10,3,1.5,1.6,0.9,0.7,1453.2459432771925,7.0,1.0,0.6000000000000001,0.3999999999999999,-0.3,0.0999999999999999,-0.3999999999999999,390.124392494324,78.0,2024-06-15
HIST_004546,2024-06-15,Spain,Croatia,ESP,CRO,1,1,UEFA Euro,1.0,40.0,1898.396605858583,1846.1879197578685,52.20868610071443,0.0,0.0,3,0,2,5.0,3.0,2.0,2.0,10,8,2.5,3.5,0.8,2.7,1529.6652552661133,7.0,5.0,4.0,2.6,1.4,10,7,2.2,1.9,0.6,1.3,1539.517966728234,7.0,-1.0,-0.6000000000000001,0.6000000000000001,1.6,0.2,1.4,-9.852711462120851,0.0,2024-06-15
HIST_004547,2024-06-16,Ecuador,Honduras,ECU,Honduras,1,0,Friendly,1.0,10.0,1744.28387834194,1496.5571794738055,247.7266988681345,0.0,0.0,2,1,2,5.0,3.0,1.8,0.4,10,5,1.7,1.0,0.7,0.3,1679.9775080745203,4.0,5.0,2.0,1.4,-0.6,10,3,1.1,0.8,1.7,-0.9,1720.4756153633068,208.0,1.0,0.4000000000000001,1.0,0.1999999999999999,-1.0,1.2,-40.498107288786514,-204.0,2024-06-16
HIST_004548,2024-06-16,Panama,Paraguay,PAN,PAR,1,1,Friendly,0.0,10.0,1702.4987714292788,1497.6800536457563,204.8187177835223,1.0,0.0,0,1,0,5.0,3.0,1.8,0.4,10,7,2.2,1.9,0.8,1.1,1506.028070866607,7.0,5.0,1.0,1.0,-0.6,10,2,0.9,0.5,0.9,-0.4,1603.3411905767557,5.0,2.0,0.8,1.0,1.4,-0.0999999999999999,1.5,-97.31311971014838,2.0,2024-06-16
HIST_004549,2024-06-16,Poland,Netherlands,Poland,NED,0,1,UEFA Euro,1.0,40.0,1628.699976293716,1892.5859799150453,-263.88600362132934,0.0,0.0,1,2,0,5.0,2.0,1.4,-0.4,10,3,1.1,0.8,1.3,-0.5,1775.3597373604448,6.0,5.0,4.0,2.4,3.4,10,8,2.4,2.7,0.5,2.2,1625.1902917005496,6.0,-2.0,-1.0,-3.8,-1.9,0.8,-2.7,150.16944565989525,0.0,2024-06-16
HIST_004550,2024-06-16,Serbia,England,Serbia,ENG,0,1,UEFA Euro,1.0,40.0,1644.4468263307,1913.4183490361945,-268.9715227054944,0.0,0.0,0,1,0,5.0,3.0,1.8,0.6,10,6,1.8,1.8,1.2,0.6,1723.6606937972006,8.0,5.0,1.0,1.0,0.2,10,5,1.8,1.6,0.8,0.8,1610.3317961778382,9.0,2.0,0.8,0.3999999999999999,0.1999999999999999,0.3999999999999999,-0.2,113.32889761936237,-1.0,2024-06-16
HIST_004551,2024-06-17,Austria,France,AUT,FRA,1,1,UEFA Euro,1.0,40.0,1728.0262920968917,2037.9594065150384,-309.9331144181467,0.0,0.0,0,1,0,5.0,4.0,2.6,2.0,10,7,2.3,2.2,0.8,1.4,1565.789007148042,9.0,5.0,2.0,1.6,0.4,10,6,2.0,3.1,1.0,2.1,1615.772668883998,8.0,2.0,1.0,1.6,-0.8999999999999999,-0.1999999999999999,-0.7000000000000002,-49.98366173595605,1.0,2024-06-17
HIST_004552,2024-06-17,Belgium,Slovakia,BEL,Slovakia,1,0,UEFA Euro,1.0,40.0,1883.1254166596889,1486.1906693877331,396.93474727195553,0.0,0.0,0,1,0,5.0,3.0,2.2,2.0,10,7,2.4,2.3,0.5,1.8,1515.4501472844245,9.0,5.0,1.0,0.8,-0.6,10,2,0.8,0.9,1.8,-0.9,1681.8271024571932,83.0,2.0,1.4,2.6,1.4,-1.3,2.7,-166.3769551727687,-74.0,2024-06-17
HIST_004553,2024-06-18,New Zealand,Solomon Islands,NZL,Solomon Islands,1,0,Oceania Nations Cup,1.0,20.0,1579.3921266651946,1433.7329773782126,145.65914928698203,0.0,0.0,3,0,2,5.0,0.0,0.4,-1.0,10,1,0.7,0.5,1.4,-0.9,1607.8047111186577,84.0,4.0,0.0,0.25,-2.75,4,0,0.25,0.75,3.5,-2.75,1582.2580709840431,365.0,0.0,0.15,1.75,-0.25,-2.1,1.85,25.546640134614336,-281.0,2024-06-18
HIST_004554,2024-06-18,Portugal,Czech Republic,POR,CZE,1,1,UEFA Euro,1.0,40.0,1885.4395458998376,1619.2359046274996,266.20364127233825,0.0,0.0,2,1,2,5.0,3.0,1.8,1.0,10,8,2.4,3.4,1.0,2.4,1485.265649570956,7.0,5.0,5.0,3.0,2.4,10,6,2.1,2.0,1.0,1.0,1427.2648094207266,8.0,-2.0,-1.2,-1.4,1.4,0.0,1.4,58.00084015022935,-1.0,2024-06-18
HIST_004555,2024-06-18,Turkey,Georgia,TUR,Georgia,1,0,UEFA Euro,1.0,40.0,1689.710508156098,1465.2743607378957,224.4361474182024,0.0,0.0,3,1,2,5.0,0.0,0.4,-1.4,10,3,1.2,1.4,1.7,-0.3,1678.894641451327,8.0,5.0,0.0,0.2,-2.2,10,3,1.1,1.0,2.0,-1.0,1695.3854931850674,212.0,0.0,0.2,0.8000000000000003,0.3999999999999999,-0.3,0.7,-16.490851733740328,-204.0,2024-06-18
HIST_004556,2024-06-19,Croatia,Albania,CRO,Albania,1,0,UEFA Euro,1.0,40.0,1805.580241007901,1439.006888067878,366.5733529400232,0.0,0.0,2,2,1,5.0,3.0,2.0,0.6,10,6,1.9,1.4,0.9,0.5,1593.329262348515,4.0,5.0,1.0,1.0,0.2,10,1,0.5,0.7,1.8,-1.1,1731.0495860036103,86.0,2.0,1.0,0.3999999999999999,0.7,-0.9,1.6,-137.7203236550954,-82.0,2024-06-19
HIST_004557,2024-06-19,Germany,Hungary,GER,Hungary,1,0,UEFA Euro,0.0,40.0,1840.3524277586937,1680.3761189408217,159.97630881787222,1.0,0.0,2,0,2,5.0,4.0,2.6,1.6,10,6,2.0,2.0,1.2,0.8,1794.781102836239,5.0,5.0,3.0,2.0,0.8,10,4,1.6,1.3,1.2,0.1,1809.8278057627708,4.0,1.0,0.6000000000000001,0.8,0.7,0.0,0.7000000000000001,-15.046702926531909,1.0,2024-06-19
HIST_004558,2024-06-19,Scotland,Switzerland,SCO,SUI,1,1,UEFA Euro,1.0,40.0,1661.5875158433576,1705.5996694688845,-44.012153625526935,0.0,0.0,1,1,1,5.0,1.0,0.8,-1.4,10,1,0.6,1.2,2.6,-1.4,1680.311405119413,5.0,5.0,3.0,2.2,1.4,10,4,1.7,1.7,0.8,0.9,1488.7819394819817,4.0,-2.0,-1.4,-2.8,-0.5,1.8,-2.3,191.5294656374313,1.0,2024-06-19
HIST_004559,2024-06-20,Argentina,Canada,ARG,CAN,1,1,Copa América,1.0,40.0,2022.362973165932,1666.71757362464,355.64539954129214,0.0,0.0,2,0,2,5.0,5.0,3.0,2.0,10,9,2.7,1.9,0.4,1.5,1621.620392839661,6.0,5.0,2.0,1.4,-0.4,10,3,1.3,1.5,1.8,-0.3,1613.6382414298484,11.0,3.0,1.6,2.4,0.3999999999999999,-1.4,1.8,7.982151409812559,-5.0,2024-06-20
HIST_004560,2024-06-20,Denmark,England,Denmark,ENG,0,1,UEFA Euro,1.0,40.0,1671.0372363220056,1925.292619630872,-254.2553833088664,0.0,0.0,1,1,1,5.0,2.0,1.4,0.2,10,4,1.4,1.1,0.8,0.3,1706.1749745655306,12.0,5.0,2.0,1.4,0.4,10,6,2.0,1.6,0.7,0.9,1610.1153549590265,4.0,0.0,0.0,-0.2,-0.5,0.1,-0.6000000000000001,96.05961960650416,8.0,2024-06-20
HIST_004561,2024-06-20,Spain,Italy,ESP,Italy,1,0,UEFA Euro,1.0,40.0,1939.0042846085505,1801.0869623135463,137.91732229500394,0.0,0.0,1,0,2,5.0,3.0,2.0,2.2,10,8,2.5,3.1,0.7,2.4,1564.6441858277044,5.0,5.0,3.0,2.0,0.4,10,4,1.3,1.2,1.6,-0.4,1752.998173864722,11.0,0.0,0.0,1.8000000000000005,1.9,-0.9000000000000001,2.8,-188.35398803701764,-6.0,2024-06-20
HIST_004562,2024-06-21,Netherlands,France,NED,FRA,1,1,UEFA Euro,1.0,40.0,1904.7496483006,2047.6980732864963,-142.94842498589696,0.0,0.0,0,0,1,5.0,4.0,2.4,2.4,10,8,2.4,2.6,0.6,2.0,1630.648085291313,5.0,5.0,3.0,2.0,0.6,10,6,2.0,3.0,1.0,2.0,1630.4492443145118,4.0,1.0,0.3999999999999999,1.7999999999999998,-0.3999999999999999,-0.4,0.0,0.1988409768011934,1.0,2024-06-21
HIST_004563,2024-06-21,Poland,Austria,Poland,AUT,0,1,UEFA Euro,1.0,40.0,1616.536307908162,1718.2876253254335,-101.75131741727182,0.0,0.0,1,3,0,5.0,2.0,1.4,-0.2,10,3,1.1,0.9,1.4,-0.5,1774.640236517832,5.0,5.0,3.0,2.0,1.4,10,7,2.2,2.1,0.8,1.3,1643.2089997622782,4.0,-1.0,-0.6000000000000001,-1.6,-1.2000000000000002,0.5999999999999999,-1.8,131.43123675555398,1.0,2024-06-21
HIST_004564,2024-06-21,Vanuatu,New Zealand,Vanuatu,NZL,0,1,Oceania Nations Cup,0.0,20.0,1472.1694144781493,1593.7984101053796,-121.62899562723032,1.0,0.0,0,4,0,1.0,0.0,0.0,-5.0,1,0,0.0,0.0,5.0,-5.0,1501.0828361213594,365.0,5.0,1.0,1.0,0.0,10,2,1.0,0.8,1.2,-0.4,1582.1648922787608,3.0,-1.0,-1.0,-5.0,-0.8,3.8,-4.6,-81.08205615740144,362.0,2024-06-21
HIST_004565,2024-06-22,Belgium,Romania,BEL,Romania,1,0,UEFA Euro,1.0,40.0,1821.6559060946656,1544.457930848228,277.19797524643764,0.0,0.0,2,0,2,5.0,2.0,1.6,0.8,10,6,2.1,2.2,0.6,1.6,1528.0928618810965,5.0,5.0,2.0,1.4,0.4,10,3,1.0,1.3,1.2,0.1,1687.6410901898391,88.0,0.0,0.2000000000000001,0.4,0.9000000000000001,-0.6,1.5,-159.54822830874286,-83.0,2024-06-22
HIST_004566,2024-06-22,Ecuador,Venezuela,ECU,Venezuela,1,0,Copa América,1.0,40.0,1747.563810662433,1539.9030818273231,207.66072883510992,0.0,0.0,1,2,0,5.0,3.0,1.8,0.4,10,6,2.0,1.2,0.7,0.5,1626.2614177672938,6.0,5.0,1.0,1.2,0.0,10,3,1.3,0.8,1.0,-0.2,1718.1689341313806,219.0,2.0,0.6000000000000001,0.4,0.3999999999999999,-0.3,0.7,-91.90751636408686,-213.0,2024-06-22
HIST_004567,2024-06-22,Georgia,Czech Republic,Georgia,CZE,0,1,UEFA Euro,1.0,40.0,1447.1825155218146,1607.2048021365422,-160.0222866147276,0.0,0.0,1,1,1,5.0,0.0,0.2,-2.2,10,2,0.8,0.9,2.3,-1.4,1689.2081799897485,4.0,5.0,4.0,2.4,1.6,10,6,2.0,2.0,1.1,0.9,1480.3966284241608,4.0,-4.0,-2.2,-3.8,-1.1,1.1999999999999995,-2.3,208.81155156558748,0.0,2024-06-22
HIST_004568,2024-06-22,Mexico,Jamaica,MEX,Jamaica,1,0,Copa América,1.0,40.0,1749.234558885399,1532.2057955184273,217.02876336697184,0.0,0.0,1,0,2,5.0,2.0,1.2,-0.6,10,4,1.3,1.4,1.6,-0.2,1682.4051505330306,14.0,5.0,3.0,1.8,0.0,10,3,1.1,1.4,1.9,-0.5,1670.8144017975308,90.0,-1.0,-0.6000000000000001,-0.6,0.0,-0.2999999999999998,0.3,11.5907487354998,-76.0,2024-06-22
HIST_004569,2024-06-22,Turkey,Portugal,TUR,POR,1,1,UEFA Euro,1.0,40.0,1707.8023533721791,1897.4706483907955,-189.66829501861616,0.0,0.0,0,3,0,5.0,1.0,0.8,-1.0,10,4,1.4,1.6,1.7,-0.1,1688.245595926225,4.0,5.0,3.0,1.8,0.6,10,8,2.4,2.7,1.1,1.6,1512.2980072105686,4.0,-2.0,-1.0,-1.6,-1.1,0.5999999999999999,-1.7000000000000002,175.94758871565637,0.0,2024-06-22
HIST_004570,2024-06-23,Germany,Switzerland,GER,SUI,1,1,UEFA Euro,0.0,40.0,1858.400181076636,1703.0795918306164,155.32058924601915,1.0,0.0,1,1,1,5.0,4.0,2.6,1.6,10,6,2.0,2.0,1.1,0.9,1756.6320539791354,4.0,5.0,3.0,2.2,1.4,10,3,1.5,1.5,0.9,0.6,1526.3300008171868,4.0,1.0,0.3999999999999999,0.2000000000000001,0.5,0.2,0.3,230.3020531619486,0.0,2024-06-23
HIST_004571,2024-06-23,Scotland,Hungary,SCO,Hungary,1,0,UEFA Euro,1.0,40.0,1664.1075934816256,1662.3283656228796,1.779227858746026,0.0,0.0,0,1,0,5.0,1.0,1.0,-0.6,10,1,0.7,1.2,2.4,-1.2,1658.028384346328,4.0,5.0,2.0,1.4,-0.4,10,4,1.5,1.1,1.2,-0.1,1815.672099947324,4.0,-1.0,-0.3999999999999999,-0.1999999999999999,0.0999999999999998,1.2,-1.1,-157.64371560099562,0.0,2024-06-23
HIST_004572,2024-06-23,United States,Bolivia,USA,Bolivia,1,0,Copa América,0.0,40.0,1756.8563658526762,1407.0628815286798,349.7934843239964,1.0,0.0,2,0,2,5.0,2.0,1.4,-0.2,10,5,1.6,2.0,1.3,0.7,1600.15816162297,11.0,5.0,0.0,0.0,-2.0,10,0,0.0,0.6,2.6,-2.0,1785.5090885007653,8.0,2.0,1.4,1.8,1.4,-1.3,2.7,-185.35092687779525,3.0,2024-06-23
HIST_004573,2024-06-23,Uruguay,Panama,URU,PAN,1,1,Copa América,1.0,40.0,1873.1829533799944,1688.5239471928808,184.65900618711385,0.0,0.0,3,1,2,5.0,2.0,1.6,1.2,10,5,1.8,1.9,0.8,1.1,1691.9534796877742,18.0,5.0,3.0,1.8,0.8,10,7,2.1,1.8,0.8,1.0,1508.8322563073812,7.0,-1.0,-0.1999999999999999,0.3999999999999999,0.0999999999999998,0.0,0.1,183.12122338039308,11.0,2024-06-23
HIST_004574,2024-06-24,Albania,Spain,Albania,ESP,0,1,UEFA Euro,1.0,40.0,1454.6823810983487,1960.0892809999705,-505.4068999016217,0.0,0.0,0,1,0,5.0,1.0,1.0,0.2,10,1,0.6,0.9,1.8,-0.9,1719.0113797132326,5.0,5.0,4.0,2.6,2.6,10,8,2.5,2.6,0.7,1.9,1615.3755274362916,4.0,-3.0,-1.6,-2.4,-1.7000000000000002,1.1,-2.8,103.63585227694102,1.0,2024-06-24
HIST_004575,2024-06-24,Brazil,Costa Rica,BRA,Costa Rica,1,0,Copa América,1.0,40.0,1859.61042334264,1539.908472581886,319.70195076075424,0.0,0.0,0,0,1,5.0,2.0,1.6,0.2,10,4,1.5,1.6,1.3,0.3,1750.9098347563183,12.0,5.0,1.0,0.8,-1.0,10,1,0.5,0.7,1.8,-1.1,1702.458428825858,24.0,1.0,0.8,1.2,0.9000000000000001,-0.5,1.4,48.4514059304604,-12.0,2024-06-24
HIST_004576,2024-06-24,Colombia,Paraguay,COL,PAR,1,1,Copa América,1.0,40.0,1848.1927296452384,1511.6548778821546,336.53785176308406,0.0,0.0,2,1,2,5.0,5.0,3.0,2.0,10,7,2.4,2.0,0.8,1.2,1686.337331907789,9.0,5.0,1.0,1.0,-0.6,10,3,1.2,0.4,0.6,-0.2,1620.3345812040411,8.0,4.0,2.0,2.6,1.6,0.2,1.4,66.00275070374732,1.0,2024-06-24
HIST_004577,2024-06-24,Croatia,Italy,CRO,Italy,1,0,UEFA Euro,1.0,40.0,1789.9047479774304,1780.001965922126,9.902782055304217,0.0,0.0,1,1,1,5.0,3.0,2.0,0.6,10,5,1.7,1.5,1.1,0.4,1598.529777073621,5.0,5.0,2.0,1.4,0.0,10,4,1.3,1.0,1.2,-0.2,1764.312482554196,4.0,1.0,0.6000000000000001,0.6,0.5,-0.0999999999999998,0.6000000000000001,-165.7827054805748,1.0,2024-06-24
HIST_004578,2024-06-25,Chile,Argentina,Chile,ARG,0,1,Copa América,1.0,40.0,1531.1038455867697,2031.9603122783367,-500.8564666915677,0.0,0.0,0,1,0,5.0,1.0,1.0,0.2,10,2,1.0,1.1,1.3,-0.2,1692.903561229344,14.0,5.0,5.0,3.0,2.2,10,9,2.7,2.0,0.4,1.6,1617.24097294845,5.0,-4.0,-2.0,-2.0,-0.8999999999999999,0.9,-1.8,75.66258828089394,9.0,2024-06-25
HIST_004579,2024-06-25,England,Slovenia,ENG,Slovenia,1,0,UEFA Euro,1.0,40.0,1912.8092418682304,1482.1409021237316,430.66833974449855,0.0,0.0,0,0,1,5.0,2.0,1.6,0.6,10,5,1.8,1.4,0.7,0.7,1601.1245641223018,5.0,5.0,3.0,2.2,0.8,10,4,1.6,0.8,0.8,0.0,1703.848763249002,91.0,-1.0,-0.6000000000000001,-0.2,0.5999999999999999,-0.1,0.7,-102.72419912670011,-86.0,2024-06-25
HIST_004580,2024-06-25,France,Poland,FRA,Poland,1,0,UEFA Euro,1.0,40.0,2039.90420266838,1586.516437683195,453.3877649851854,0.0,0.0,1,1,1,5.0,3.0,2.2,1.0,10,6,2.1,2.9,0.8,2.1,1642.3347386710025,4.0,5.0,2.0,1.4,-0.2,10,3,1.1,1.0,1.5,-0.5,1761.635007922548,4.0,1.0,0.8000000000000003,1.2,1.9,-0.7,2.6,-119.3002692515456,0.0,2024-06-25
HIST_004581,2024-06-25,Netherlands,Austria,NED,AUT,1,1,UEFA Euro,1.0,40.0,1912.543518918716,1748.307495550401,164.2360233683146,0.0,0.0,2,3,0,5.0,3.0,2.0,1.6,10,7,2.2,2.4,0.5,1.9,1677.6467252876148,4.0,5.0,3.0,2.0,1.4,10,7,2.2,2.1,0.8,1.3,1644.1701904024535,4.0,0.0,0.0,0.2000000000000001,0.2999999999999998,-0.3,0.5999999999999999,33.4765348851613,0.0,2024-06-25
HIST_004582,2024-06-25,Peru,Canada,Peru,CAN,0,1,Copa América,1.0,40.0,1629.4631867393543,1657.120234512235,-27.65704777288056,0.0,0.0,0,1,0,5.0,0.0,0.4,-1.2,10,2,0.9,0.3,1.0,-0.7,1754.6022463698034,18.0,5.0,1.0,0.8,-1.0,10,3,1.2,1.3,1.8,-0.5,1671.3609067976274,5.0,-1.0,-0.4,-0.1999999999999999,-1.0,-0.8,-0.1999999999999999,83.241339572176,13.0,2024-06-25
HIST_004583,2024-06-26,Czech Republic,Turkey,CZE,TUR,1,1,UEFA Euro,1.0,40.0,1598.5936469728522,1683.8176130117818,-85.22396603892958,0.0,0.0,1,2,0,5.0,3.0,2.0,1.4,10,6,2.0,2.0,1.1,0.9,1452.434961554126,4.0,5.0,1.0,0.8,-1.4,10,4,1.4,1.4,1.6,-0.2,1692.868656749049,4.0,2.0,1.2,2.8,0.6000000000000001,-0.5,1.1,-240.43369519492308,0.0,2024-06-26
HIST_004584,2024-06-26,Ecuador,Jamaica,ECU,Jamaica,1,0,Copa América,1.0,40.0,1695.5703830846423,1517.1152338349084,178.45514924973395,0.0,0.0,3,1,2,5.0,2.0,1.2,-0.2,10,5,1.7,1.1,0.8,0.3,1600.512737364741,4.0,5.0,2.0,1.2,-0.4,10,3,1.1,1.3,1.8,-0.5,1695.3875063484263,4.0,0.0,0.0,0.2,-0.1999999999999999,-1.0,0.8,-94.8747689836855,0.0,2024-06-26
HIST_004585,2024-06-26,Georgia,Portugal,Georgia,POR,0,1,UEFA Euro,1.0,40.0,1455.7936706855046,1921.455388751193,-465.6617180656881,0.0,0.0,2,0,2,5.0,0.0,0.4,-1.0,10,1,0.6,0.9,2.4,-1.5,1694.322338521048,4.0,5.0,4.0,2.4,1.6,10,8,2.4,2.7,0.9,1.8,1536.8625627765869,4.0,-4.0,-2.0,-2.6,-1.8000000000000005,1.5,-3.3,157.45977574446124,0.0,2024-06-26
HIST_004586,2024-06-26,Ukraine,Belgium,Ukraine,BEL,0,1,UEFA Euro,1.0,40.0,1675.5868667890657,1835.8077962242933,-160.22092943522807,0.0,0.0,0,0,1,5.0,1.0,1.2,-0.2,10,3,1.4,1.2,1.2,0.0,1673.0452233740398,23.0,5.0,3.0,2.0,1.2,10,6,2.1,1.9,0.6,1.3,1556.110088388663,4.0,-2.0,-0.8,-1.4,-0.7,0.6,-1.3,116.93513498537686,19.0,2024-06-26
HIST_004587,2024-06-26,Venezuela,Mexico,Venezuela,MEX,0,1,Copa América,1.0,40.0,1591.896509405114,1764.325120568918,-172.4286111638041,0.0,0.0,1,0,2,5.0,2.0,1.6,0.2,10,4,1.6,1.0,0.8,0.2,1696.519992385228,4.0,5.0,2.0,1.2,-1.0,10,4,1.3,1.3,1.6,-0.3,1672.964419907247,4.0,0.0,0.4000000000000001,1.2,-0.3,-0.8,0.5,23.55557247798106,0.0,2024-06-26
HIST_004588,2024-06-27,New Zealand,Tahiti,NZL,Tahiti,1,0,Oceania Nations Cup,1.0,20.0,1615.6768985287429,1481.434154191148,134.242744337595,0.0,0.0,5,0,2,5.0,2.0,1.6,1.2,10,3,1.2,1.2,1.2,0.0,1582.3841860344053,6.0,1.0,0.0,0.0,-1.0,1,0,0.0,0.0,1.0,-1.0,1636.3275607735357,365.0,2.0,1.6,2.2,1.2,0.1999999999999999,1.0,-53.94337473913038,-359.0,2024-06-27
HIST_004589,2024-06-27,United States,Panama,USA,PAN,1,1,Copa América,0.0,40.0,1763.9171153255804,1666.9720491781743,96.94506614740612,1.0,0.0,1,2,0,5.0,3.0,2.0,0.4,10,5,1.6,1.8,1.3,0.5,1600.6951331502112,4.0,5.0,3.0,1.8,0.6,10,6,1.8,1.7,1.0,0.7,1553.2109471154547,4.0,0.0,0.1999999999999999,-0.1999999999999999,0.1,0.3,-0.1999999999999999,47.48418603475648,0.0,2024-06-27
HIST_004590,2024-06-27,Uruguay,Bolivia,URU,Bolivia,1,0,Copa América,1.0,40.0,1894.734851394701,1400.0021320557755,494.7327193389256,0.0,0.0,5,0,2,5.0,2.0,1.6,1.0,10,5,1.8,1.9,0.8,1.1,1706.8897079468693,4.0,5.0,0.0,0.0,-1.8,10,0,0.0,0.5,2.6,-2.1,1793.9696939132575,4.0,2.0,1.6,2.8,1.4,-1.8,3.2,-87.07998596638845,0.0,2024-06-27
